ID,output
TEST_1617,"지금까지 가본 캠핑장 중에선 제일 최악입니다. 보통은 강가에서 캠핑하다가 휴가철이라 자리가 없어서 프론트로 들어갔죠. 매점 사장님한테 사이트가 있냐고 물어보니 만 원 이상 구매하면 차단기를 올려준다고 하네요. 그래서 자리는 있냐고 물어 들어가서 알아서 찾아보라고 하네요. 이미 거기까지 갔고 어쩔 수 없어서 필요하지도 않은 물건을 정상가격이 두 배 되는 가격으로 만 원을 넘겼고. 일단 싸고 운전해서 안쪽으로 들어가죠. 엄마, 난민촌인 줄 알았어요. 텐트가 팩이 찢어져 있고 여기저기에서 먼지가 있고... 그 어디에도 캠핑할 만한 공간은 없었습니다. 결국 저희는 몇 바퀴 돌면서 찾다가 그냥 나와 버렸네요. 매점에서 필요하지도 않은 물건만 싼 채로 ᄏᄏᄏ 끼약"
TEST_1618,"더럽다는 후기 많은데, 전 더럽다고는 못 느꼈어요! 수영장도 있는데 가성비가 너무 좋아요ᄒᄒ 수영장과 로비가 이뻐서 마냥 좋았습니다! 식사는 안 했지만 맥주 마실러 갔는데 분위기가 좋더라구요! 맥주 맛도 좋고 프론트는 기억 안 나지만 식당 직원은 친절해요."
TEST_1619,직원분들 친절하시고 여름 정수기가 있어서 편리함.
TEST_1620,"다른 것은 좋은데, 엘리베이터가 개느려요. 유일한 단점.."
TEST_1621,가격이 조금 높은 외 만족합니다.
TEST_1622,"바닷가가 보이는 부산 야경이 좋은 위치로, 베란다도 있어서 나가면 광안리 롯데도 보이고, 바다가 보여서 위치가 좋았음. 방은 아담한데 샤워 시설도 좋고 편안하고 깨끗했음. 아쉬운 점은 침대 가운데 부분이 약간 꺼져 있어서 누워서 쉴 때 허리가 좀 아팠음. (평소 허리가 안 좋은 편이라 조금만 꺼져도 많이 불편함)"
TEST_1623,친구랑 같이 이용했는데 너무 좋았어요~ 저녁 시간에는 수다를 떨 수 없는 건 아쉽지만 그래도 장점이 많았던 호텔이었습니다~ 광안대교 뷰는 말할 것도 없고!! 화이트 인테리어라서 전체적으로 깔끔해 보였어요ᄒᄒ 시설도 좋았고요. 전 추천합니다!!
TEST_1624,주차난이 심각함. 그러나 주변 주차장에서 무료 주차했음요. 하프뷰를 선택했는데 차가 붐볐어요. 나쁘지 않았지만 그래도~~~ 룸은 방향제가 굿 이었음요.
TEST_1625,부산 시내하고 좀 떨어져 있지만 가격 생각하니 모든 게 용서되네요. 주차장 넓고 직원도 너무 친절한데 전 객실 금연에 엄청 깨끗해서 냄새세도 안 나고 어메니티 품질도 훌륭합니다. 샤워실 물 수압도 장난 아니구요. 가족 단위나 외국인들 위주로 많이 오는 것 같은데 다음에 부산 놀러 온다면 또 여기로 ᄒᄒ
TEST_1626,"침대가 푹신하고 이불이 포근해서 좋고 방에 준비된 커피, 홍차, 녹차 3종류가 준비되어 있어요. 호텔 시설도 좋지만 도보로 경복궁과 대한민국 역사박물관, 조계사를 다녀올 수 있어서 좋은 추억 만들었습니다. 저녁에 바에서 먹은 치기는 부산항사에서 맛있었어요."
TEST_1627,신관 방이 넘나 깔끔하고 뷰도 좋고 수영장도 건물에 있어서 좋았어요ᄒᄒᄒᄒ (어메니티 바이레도 유명해요) 아이들이 노는 시설도 있어 비 오는 날에는 거기서 쉬었어요. 그러나 조식 뷔페도 너무 훌륭하고 수영장 간식들도 너무 맛있구!!!! 행복한 금요일이었어요~~~
TEST_1628,"너무 깨끗하고 뷰가 너무너무 좋아요. 직원분들도 너무 친절하시고, 폐침대 이용할 수도 있어서 너무 좋아요!!"
TEST_1629,코로나 때문에 고민했는데 소독 방역도 열심히 하고 실내가 깔끔해요. 살짝 좁지만 만족스럽습니다.
TEST_1630,별도도 없고 객실이 정말 깔끔하고 화장실도 너무 깨끗해요.
TEST_1631,최악의 방음 상태. 뚱뚱한 남자 직원이 여자에게는 표정을 있지 못하다.
TEST_1632,호텔이 아주 깨끗하고 전망이 끝내줘요. 강추합니다. 직원도 너무 친절했어요. 다시 부산에 오면 또 들릴 거예요. 퀄리티 좋은 호텔 굿굿굿
TEST_1633,깨끗하고 가격도 괜찮고 만족해요!
TEST_1634,조용히 쉬다가기 좋은 곳 같아요.
TEST_1635,"비슷한 급의 호텔들을 출장 때마다 인근 지역을 다 거쳐봤는데, 가격만큼의 만족은 아니네요. 무엇보다 사이트로 미리 선점하고 갔는데, 또 같은 온돌을 요구하는 곳은 이 급수에서는 여기가 처음인 듯합니다. 전망은 1도 기대할 이유가 없고, 객실의 어메니티는 깔끔하지만 그 역시 만족할 수준은 아니었어요. 애매합니다. 가격도 서비스도.."
TEST_1636,"문을 열고 들어가자마자 보이는 바닥에는 털이 들어 있고, 많아지면 벌레 이야기까지.. 바닥을 물티슈로 한번 싹 닦으니 야외 벤치 닦은 것 마냥 찝찝하더라구요. 샤워실 배수구에는 머리카락이 그대로 있고, 플라스틱은 고장난 듯 너덜한 데다가 바닥면이 찢어져서 제대로 사용하기 어렵고, 수도도 다 제멋대로입니다. 더군다나 식기류에 안 닿게 주의하라는 표시제가 주방 옆에 떡하니 있던데, 식기를 다시 세척 사용하더라도 찝찝함은 가시지 않더군요. 바닥은 보일러를 돌리니 뜨끈하지만, 현관과 창 주변의 우풍이 꽤 있더군요. 홈페이지에서 예약하면 비수기 주말로 나오는데, 회원 예약 센터에서는 준성수기 주말이라고 기보다 회원가를 더 비싸게 가격 부르는 총체적 문제점까지... 문을 열고 들어가자마자 보이는 바닥에는 머리카락과 먼지가 장난이 아니었고, 직원들은 친절만 하고 응대는 그닥이었습니다. 주차 문제가 있었던 것 같은데, 어쨌든 재방문 의사는 있습니다."
TEST_1637,"차량 통행이 많지 않은 곳으로 해변 이동이 가능하며, 아이들과 산책하기 좋은 곳에 위치해 있어요. 가끔 지나다니는 기차 보는 맛도 있어요. 최신 시설은 아니지만 청결하게 관리되고 있구요. 본관 전자렌지는 3층에만 있다는 게 아쉬워요. 엘리베이터 O, 주차장은 건물 뒷편에 매우 넓으니 참고로 하세요."
TEST_1638,날씨가 너무 좋아서 객실에서 보이는 손에 닿을 듯한 맑은 하늘이랑 구름이 너무 인상적이었어요.
TEST_1639,"스탠다드 호텔 운영하시는 사장님이 이 글을 쓰신다면 합니다. 호텔 운영하시는 것은 좋은데, 재휴양제를 관리하시는 것도 호텔 서비스라고 생각합니다. 주차장 층에서 자신들은 호텔에 주차하게끔 도와주는 측이라면서 당연히 요금을 내야 한다고 비꼬시네요. 아, 그리고 호텔 숙박 시 주차 불가인 건 이해합니다. 제휴인데 숙박 시 주차비를 무조건 지불해야 한다는 것도 웃기네요. 모텔보다 못한 곳 같아요. 어쩔 수 없이 이용한다면 지불하면서 이용하겠지만, 이렇게 어쩔 수 없이 이용한다면 지불하면서 이용하겠지만, 이렇게 어쩔 수 없이 금액을 지불하게 만들어진 시스템에 바보같이 이용한다면 이 호텔 이용 안 하고 싶습니다. 호텔 내부 서비스는 좋았으나, 나 몰라라 하는 주차 서비스에서 안 좋은 기억을 가지고 가겠습니다.   별점: 5/5"
TEST_1640,신규 캠핑장이라 깨끗해서 좋았습니다~
TEST_1641,객실이 넓고 루프탑 수영장도 깔끔하니 좋았어요.
TEST_1642,"탁 트인 풍경, 그리고 사장님이 매우 친절합니다."
TEST_1643,출장 와서 하루 묵기에는 최고입니다. 방이 깔끔하고 편안하며 가성비가 좋습니다.
TEST_1644,깨끗한데 좀 시끄럽네요.
TEST_1645,"오고 코스로 방문했는데, 일단 가까워서 좋고 가성비도 좋으며, 아침 조식도 나쁘지 않았어요!"
TEST_1646,백화점 이용하기 좋았어요.
TEST_1647,친절하고 깨끗하고 좋아요!! 다만 주변에 식당이나 기타 시설이 부족하다는 점이 아쉽습니다. 바로 앞에 편의점이 있어서 다행입니다.
TEST_1648,위치가 좋고 방도 깨끗한데 방음이..ᅲᅲ
TEST_1649,"실내 사진만 보고 예약했는데, 엄청 오래된 것도 하수구 냄새나고 곰팡이도 장난이 아님"
TEST_1650,"부산역이랑 가까운 편이고, 뷰가 좋고, 방이 깔끔하고, 호캉스하기 좋아요! 다만, 로비가 조금 고급스럽지 않은 분위기인 건 아쉬웠어요. 그래도 추천합니다!"
TEST_1651,"깔끔하고 위치가 좋고 친절해서 푹 쉬다 갑니다!! 해운대에서 걸어서 가기 편하고, 전철역도 바로 앞이라 이동하기에도 좋아요~ 주방도 있어서 아기랑 오기에도 좋을 것 같네요!! 굿굿굿♡"
TEST_1652,"장점은 지배인님이 친절하고, 시설이 깔끔합니다. 단점은 각 룸 간에 소음이 유입됩니다. 조금만 떠들어도 다 들립니다. 주차장은 조금 협소하지만, 지는 쪽으로 좀 넓은 편입니다."
TEST_1653,다 좋았는데 체크아웃 시간에 엘리베이터가 부족해서 예민한 층 사람들이 엘리베이터를 이용하지 못했어요... 23층인데도 엘리베이터를 30분 기다리다가 결국 캐리어를 들고 계단 타고 프론트까지 내려갔네요... ᅲ
TEST_1654,수영장 나이트 주차장
TEST_1655,"여름휴가 너무 기대했는데, 숙소 때문에 말할 줄 몰랐어요. 오션뷰도 좋고 고층에 배정되어서 좋았습니다. 리셉션에 있는 여자 직원분은 매우 친절하셨어서 방문했을 때는 남자 둘 뿐이었습니다. 라운지에 대한 리뷰는 꼭 남기고 싶어서 적습니다. 왜냐하면 송정에서 가장 크고 위치가 좋다고 알려진 곳이라 선택했지만, 그에 비해 서비스가 좋지 않았고 불쾌한 경험이 있었기 때문입니다.   첫 번째, 수건이 단 한 장도 배치되어 있지 않았고 해파랑길 수영과 샤워기 전화부가 부전역 밖으로 빠질 수 없게 고정되어 있었습니다. 바디워시, 수건, 샤워타올 이렇게 제공되는 것으로 알고 있으나 아예 비치되어 있지 않았으며, 없다고 하니 가져다 주신다고 했습니다. 그런데 성수기라 그런지 수건이 한 장도 없었습니다. 두 번째, 수건이 단 한 장도 해변에 비치되어 있지 않아서 해수욕을 할 수 없었습니다.   세 번째, 수건이 단 한 장도 해변에 비치되어 있지 않아서 수건으로 해변을 닦았으나, 전혀 새 수건에 털, 머리카락이 붙어 있었습니다. 이게 너무 불쾌해서 별 하나 뺍니다."
TEST_1656,추천받아서 예약하고 왔어요! 비록 1박만 있었지만 너무 만족했습니다. 인테리어도 되게 깔끔하고 예쁘게 되어 있고 창가가 오션뷰랑 아침부터 밤까지 너무 이뻐요... 다만 아침에 조금 눈부셔서 자기 전에는 커튼 치고 주무시는 것 추천해요ᄒᄒ 다음 날 아침엔 머리에 머리용품 드라이기랑 컵라면 걸어놓고 가주시는데 P형 인카인 저희들에겐 완전 감성만점이었습니다. 여기 옥상 테라스에 전기기 있단 등 봐도 스파시 있는데 다른 거 하느라 바빠서 가보진 못했습니다ᅮᅮ 다음에 오면 꼭 가보고 싶네요.
TEST_1657,"가성비 호텔이라고 해도 그렇지, 이건 좀 아닌 듯. 호텔 가운도 없고, 칫솔도 없어. 있는 게 뭐지?"
TEST_1658,동해안 종주 시 하루 묵고 갔습니다. 친절하시더라고요~~ 자전거도 숙소 내부에 보관하게 해 주셨어요!
TEST_1659,"호텔 전체적으로 인테리어가 모던한 느낌인데, 특히 화장실이 너무나도 깔끔해서 좋았어요. 여기 오시면 지하 라운지 바가 꼭 이용해보세요. 분위기 장난 아니에요ᅮ 가끔 라이브 콘서트도 한다고 들었는데, 그런 거 맞춰서 호캉스해도 좋을 듯!"
TEST_1660,단체 숙박도 굿입니다.
TEST_1661,"업무차 센텀에 가끔 오는데, 너무 쾌적한 호텔을 발견했어요ᄒᄒ! 벡스코도 가깝고, 주차와 시설 모두 만족스러웠어요~ 뷰도 좋았어요!"
TEST_1662,"9월 10일 70대 부모님이 타시던 타워룸에서 식사 후 연면으로 심한 식층도 상태가 나빠서 대학병원 응급실에 가게 되었고, 이로질이 혹시나 해서 CT까지 촬영하는 일이 있었습니다. 파크 하얏트에 이에 대해 항의하였고, 식음류 조절책임자는 책임을 회피하고 있습니다. 어떤 음식이 문제가 되었는지 특정할 수는 없지만, 아직 나도 따뜻한데 생크림과 우유화... 가능성이 없어 보이지는 않네요. 그라는 게 백 개 중에 한 개 이상할 수도 있고요. 하지만 파크 하얏트에서는 절대 실수를 안 하나 봅니다. 음식에는 문제가 없었다는 말만 하네요. 박살 난 것 정도로 머리가 아플 정도로 아프고 몇 번이나 구를 심하게 하지는 않아요. 어머니는 죽는 줄 알았다고 하셨지만 저는 그냥 죽는 게 더 기분이 나쁘더군요."
TEST_1663,"발렛을 빼고는 모든 것이 마음에 들었다. 하지만 호텔에서는 발렛이 큰 비중을 차지한다고 생각된다. 발렛의 의미가 없는 곳이다. 내가 직접 정문의 아닌 지하로 내려가야 하고, 다시 지하로 가서 발렛비를 지불하고 나면 혼잡시간에 대해 무인 정산기에 가서 내 차 번호를 입력해서 직접 3시간 초과분에 대해 정산하고 직원에게 차 키를 준다. 세상 살다 이런 발렛은 처음 본다. 청담 SSG 마크 발렛보다 못한 JW 메리어트 동대문 호텔 발렛. 발렛 이용하지 마시고 직접 주차장에 세우시길 추천한다."
TEST_1664,정말 최악임. 위치적으로 당일 취소시키고 아고다 결제당하고. 정말 그대로 장사하지 마세요!!!!
TEST_1665,시설가 많이 지저분하네요! 웬만하면 뭔가 묻었을 경우 가려주세요!
TEST_1666,방이 깨끗해서 좋았어요.
TEST_1667,"오션뷰로 넓은 창으로 광안대교가 보여서 너무너무 힐링되고, 조식도 광안대교를 보면서 눈 정화하면서 먹을 수 있어 좋았습니다~~ 다음에도 재방문하고 싶어요~~ᄒᄒ"
TEST_1668,"청소 상태가 깨끗하다는 데글, 진짜 믿기지가 않네요. 제가 받은 방만 그런 것이 아닙니다. 들어가자마자 그냥 자기 싫을 정도로 더럽고 찝찝하고, 화장실 비누부터 샴푸, 바디 워시까지 드럼 통에 들어있고, 전 손님들이 쓰던 걸 그대로 이어 쓰는 방식이더군요. 요즘 코로나 시국에 치약까지 쓰던 치약이 놓여져 있는 걸 보고 경악을 금치 못했습니다. 꼭 코로나가 아니더라도 최소한의 위생은 생각하셔야 해요."
TEST_1669,지하철로 12번 출구 나가면 바로 위치하고 있어서 이동이 편리했습니다. 우선 객실은 깨끗하고 편안하며 주변에 음식점과 카페가 많고 무엇보다 가성비가 짱! 입니다.
